Time_index,Time,Strain,Temperature
20130310000000,2013-03-10 00:00:00,47.0,-6.2
20130310040000,2013-03-10 04:00:00,9.0,-6.3
20130310080000,2013-03-10 08:00:00,10.0,-7.9
20130310120000,2013-03-10 12:00:00,-8.0,-5.9
20130310160000,2013-03-10 16:00:00,10.0,-5.8
20130310200000,2013-03-10 20:00:00,19.0,-6.9
20130311000000,2013-03-11 00:00:00,-14.0,-6.9
20130311040000,2013-03-11 04:00:00,-9.0,-7.8
20130311080000,2013-03-11 08:00:00,-31.0,-8.2
20130311120000,2013-03-11 12:00:00,-37.0,-6.0
20130311160000,2013-03-11 16:00:00,,-5.4
20130311200000,2013-03-11 20:00:00,-12.0,-5.6
20130312000000,2013-03-12 00:00:00,-3.0,-6.0
20130312040000,2013-03-12 04:00:00,-2.0,-6.6
20130312080000,2013-03-12 08:00:00,-9.0,-6.6
20130312120000,2013-03-12 12:00:00,-19.0,-4.0
20130312160000,2013-03-12 16:00:00,12.0,-3.6
20130312200000,2013-03-12 20:00:00,11.0,-4.2
20130313000000,2013-03-13 00:00:00,10.0,-4.3
20130313040000,2013-03-13 04:00:00,26.0,-4.7
20130313080000,2013-03-13 08:00:00,6.0,-5.2
20130313120000,2013-03-13 12:00:00,-8.0,-3.9
20130313160000,2013-03-13 16:00:00,26.0,-4.8
20130313200000,2013-03-13 20:00:00,3.0,-5.6
20130314000000,2013-03-14 00:00:00,1.0,-7.0
20130314040000,2013-03-14 04:00:00,-1.0,-6.8
20130314080000,2013-03-14 08:00:00,-42.0,-7.0
20130314120000,2013-03-14 12:00:00,-24.0,-5.1
20130314160000,2013-03-14 16:00:00,14.0,-4.5
20130314200000,2013-03-14 20:00:00,-6.0,-4.8
20130315000000,2013-03-15 00:00:00,-7.0,-5.4
20130315040000,2013-03-15 04:00:00,-12.0,-6.4
20130315080000,2013-03-15 08:00:00,-28.0,-6.6
20130315120000,2013-03-15 12:00:00,-18.0,-4.0
20130315160000,2013-03-15 16:00:00,10.0,-4.1
20130315200000,2013-03-15 20:00:00,15.0,-4.6
20130316000000,2013-03-16 00:00:00,11.0,-5.4
20130316040000,2013-03-16 04:00:00,3.0,-5.6
20130316080000,2013-03-16 08:00:00,-4.0,-5.5
20130316120000,2013-03-16 12:00:00,-42.0,-2.1
20130316160000,2013-03-16 16:00:00,2.0,-1.8
20130316200000,2013-03-16 20:00:00,9.0,-2.9
20130317000000,2013-03-17 00:00:00,22.0,-4.2
20130317040000,2013-03-17 04:00:00,6.0,-3.9
20130317080000,2013-03-17 08:00:00,17.0,-3.9
20130317120000,2013-03-17 12:00:00,14.0,-2.0
20130317160000,2013-03-17 16:00:00,13.0,-0.7
20130317200000,2013-03-17 20:00:00,16.0,-2.3
20130318000000,2013-03-18 00:00:00,15.0,-4.1
20130318040000,2013-03-18 04:00:00,16.0,-5.1
20130318080000,2013-03-18 08:00:00,-4.0,-4.4
20130318120000,2013-03-18 12:00:00,-17.0,-2.3
20130318160000,2013-03-18 16:00:00,15.0,-3.0
20130318200000,2013-03-18 20:00:00,30.0,-4.4
20130319000000,2013-03-19 00:00:00,15.0,-6.3
20130319040000,2013-03-19 04:00:00,24.0,-6.7
20130319080000,2013-03-19 08:00:00,12.0,-6.6
20130319120000,2013-03-19 12:00:00,5.0,-5.5
20130319160000,2013-03-19 16:00:00,15.0,-5.8
20130319200000,2013-03-19 20:00:00,27.0,-6.3
20130320000000,2013-03-20 00:00:00,9.0,-6.9
20130320040000,2013-03-20 04:00:00,25.0,-7.3
20130320080000,2013-03-20 08:00:00,,-7.1
20130320120000,2013-03-20 12:00:00,,-6.2
20130320160000,2013-03-20 16:00:00,-4.0,-5.6
20130320200000,2013-03-20 20:00:00,4.0,-6.3
20130321000000,2013-03-21 00:00:00,23.0,-6.9
20130321040000,2013-03-21 04:00:00,22.0,-6.7
20130321080000,2013-03-21 08:00:00,,
20130321120000,2013-03-21 12:00:00,4.0,-4.5
20130321160000,2013-03-21 16:00:00,7.0,-4.2
20130321200000,2013-03-21 20:00:00,29.0,-4.9
20130322000000,2013-03-22 00:00:00,38.0,-6.6
20130322040000,2013-03-22 04:00:00,9.0,-7.1
20130322080000,2013-03-22 08:00:00,,
20130322120000,2013-03-22 12:00:00,-2.0,-5.9
20130322160000,2013-03-22 16:00:00,10.0,-5.6
20130322200000,2013-03-22 20:00:00,34.0,-6.7
20130323000000,2013-03-23 00:00:00,5.0,-6.8
20130323040000,2013-03-23 04:00:00,-10.0,-7.3
20130323080000,2013-03-23 08:00:00,-16.0,-7.8
20130323120000,2013-03-23 12:00:00,-18.0,-4.9
20130323160000,2013-03-23 16:00:00,9.0,-4.0
20130323200000,2013-03-23 20:00:00,9.0,-4.6
20130324000000,2013-03-24 00:00:00,-5.0,-5.0
20130324040000,2013-03-24 04:00:00,1.0,-6.3
20130324080000,2013-03-24 08:00:00,-14.0,-6.3
20130324120000,2013-03-24 12:00:00,-12.0,-2.4
20130324160000,2013-03-24 16:00:00,16.0,-1.7
20130324200000,2013-03-24 20:00:00,27.0,-3.2
20130325000000,2013-03-25 00:00:00,6.0,-4.1
20130325040000,2013-03-25 04:00:00,16.0,-5.5
20130325080000,2013-03-25 08:00:00,2.0,-5.4
20130325120000,2013-03-25 12:00:00,-4.0,-1.5
20130325160000,2013-03-25 16:00:00,23.0,-1.1
20130325200000,2013-03-25 20:00:00,21.0,-1.9
20130326000000,2013-03-26 00:00:00,2.0,-2.7
20130326040000,2013-03-26 04:00:00,5.0,-3.8
20130326080000,2013-03-26 08:00:00,-5.0,-3.7
20130326120000,2013-03-26 12:00:00,2.0,-0.1
20130326160000,2013-03-26 16:00:00,7.0,0.2
20130326200000,2013-03-26 20:00:00,10.0,-0.8
20130327000000,2013-03-27 00:00:00,-2.0,-1.0
20130327040000,2013-03-27 04:00:00,-7.0,-2.2
20130327080000,2013-03-27 08:00:00,-14.0,-2.1
20130327120000,2013-03-27 12:00:00,-12.0,-0.5
20130327160000,2013-03-27 16:00:00,6.0,-0.6
20130327200000,2013-03-27 20:00:00,4.0,-0.9
20130328000000,2013-03-28 00:00:00,-14.0,-1.1
20130328040000,2013-03-28 04:00:00,-25.0,-1.9
20130328080000,2013-03-28 08:00:00,-10.0,-2.2
20130328120000,2013-03-28 12:00:00,-15.0,0.0
20130328160000,2013-03-28 16:00:00,15.0,-0.4
20130328200000,2013-03-28 20:00:00,2.0,-0.4
20130329000000,2013-03-29 00:00:00,-2.0,-0.5
20130329040000,2013-03-29 04:00:00,25.0,-2.8
20130329080000,2013-03-29 08:00:00,-21.0,-2.9
20130329120000,2013-03-29 12:00:00,1.0,-0.5
20130329160000,2013-03-29 16:00:00,1.0,-0.7
20130329200000,2013-03-29 20:00:00,13.0,-1.2
20130330000000,2013-03-30 00:00:00,-1.0,-1.6
20130330040000,2013-03-30 04:00:00,6.0,-2.2
20130330080000,2013-03-30 08:00:00,5.0,-2.9
20130330120000,2013-03-30 12:00:00,-24.0,-0.6
20130330160000,2013-03-30 16:00:00,9.0,-0.7
20130330200000,2013-03-30 20:00:00,-2.0,-0.4
20130331000000,2013-03-31 00:00:00,,
20130331040000,2013-03-31 04:00:00,-16.0,-2.0
20130331080000,2013-03-31 08:00:00,-36.0,-2.3
20130331120000,2013-03-31 12:00:00,-3.0,-0.2
20130331160000,2013-03-31 16:00:00,1.0,1.2
20130331200000,2013-03-31 20:00:00,,0.4
20130401000000,2013-04-01 00:00:00,-9.0,0.1
20130401040000,2013-04-01 04:00:00,-16.0,-1.0
20130401080000,2013-04-01 08:00:00,-28.0,-1.3
20130401120000,2013-04-01 12:00:00,-18.0,1.1
20130401160000,2013-04-01 16:00:00,25.0,2.0
20130401200000,2013-04-01 20:00:00,8.0,1.7
20130402000000,2013-04-02 00:00:00,-16.0,1.0
20130402040000,2013-04-02 04:00:00,-27.0,0.0
20130402080000,2013-04-02 08:00:00,-31.0,-0.8
20130402120000,2013-04-02 12:00:00,,
20130402160000,2013-04-02 16:00:00,6.0,2.9
20130402200000,2013-04-02 20:00:00,,2.5
20130403000000,2013-04-03 00:00:00,-20.0,1.8
20130403040000,2013-04-03 04:00:00,-15.0,0.4
20130403080000,2013-04-03 08:00:00,-20.0,0.4
20130403120000,2013-04-03 12:00:00,-14.0,2.6
20130403160000,2013-04-03 16:00:00,-1.0,2.7
20130403200000,2013-04-03 20:00:00,-6.0,2.6
20130404000000,2013-04-04 00:00:00,-16.0,2.3
20130404040000,2013-04-04 04:00:00,-25.0,0.9
20130404080000,2013-04-04 08:00:00,-27.0,0.4
20130404120000,2013-04-04 12:00:00,-22.0,3.0
20130404160000,2013-04-04 16:00:00,,3.9
20130404200000,2013-04-04 20:00:00,8.0,3.2
20130405000000,2013-04-05 00:00:00,-16.0,2.7
20130405040000,2013-04-05 04:00:00,-34.0,1.8
20130405080000,2013-04-05 08:00:00,-23.0,1.2
20130405120000,2013-04-05 12:00:00,-35.0,3.7
20130405160000,2013-04-05 16:00:00,16.0,3.6
20130405200000,2013-04-05 20:00:00,1.0,3.8
20130406000000,2013-04-06 00:00:00,-10.0,3.1
20130406040000,2013-04-06 04:00:00,-19.0,2.1
20130406080000,2013-04-06 08:00:00,-33.0,1.8
20130406120000,2013-04-06 12:00:00,-26.0,2.7
20130406160000,2013-04-06 16:00:00,10.0,2.5
20130406200000,2013-04-06 20:00:00,1.0,1.7
20130407000000,2013-04-07 00:00:00,20.0,0.8
20130407040000,2013-04-07 04:00:00,4.0,0.4
20130407080000,2013-04-07 08:00:00,3.0,0.5
20130407120000,2013-04-07 12:00:00,,1.9
20130407160000,2013-04-07 16:00:00,8.0,1.2
20130407200000,2013-04-07 20:00:00,-22.0,1.7
20130408000000,2013-04-08 00:00:00,-17.0,1.0
20130408040000,2013-04-08 04:00:00,-32.0,0.1
20130408080000,2013-04-08 08:00:00,-17.0,-0.2
20130408120000,2013-04-08 12:00:00,6.0,1.0
20130408160000,2013-04-08 16:00:00,14.0,1.0
20130408200000,2013-04-08 20:00:00,-7.0,1.4
20130409000000,2013-04-09 00:00:00,-16.0,1.0
20130409040000,2013-04-09 04:00:00,-13.0,-0.8
20130409080000,2013-04-09 08:00:00,2.0,-0.2
20130409120000,2013-04-09 12:00:00,-6.0,1.1
20130409160000,2013-04-09 16:00:00,-1.0,1.9
20130409200000,2013-04-09 20:00:00,3.0,1.9
20130410000000,2013-04-10 00:00:00,1.0,0.7
20130410040000,2013-04-10 04:00:00,2.0,-0.6
20130410080000,2013-04-10 08:00:00,-9.0,-0.7
20130410120000,2013-04-10 12:00:00,-20.0,2.0
20130410160000,2013-04-10 16:00:00,3.0,3.4
20130410200000,2013-04-10 20:00:00,11.0,2.4
20130411000000,2013-04-11 00:00:00,2.0,1.5
20130411040000,2013-04-11 04:00:00,,1.0
20130411080000,2013-04-11 08:00:00,,0.9
20130411120000,2013-04-11 12:00:00,-10.0,2.0
20130411160000,2013-04-11 16:00:00,-1.0,2.2
20130411200000,2013-04-11 20:00:00,,1.9
20130412000000,2013-04-12 00:00:00,-3.0,0.7
20130412040000,2013-04-12 04:00:00,-13.0,0.4
20130412080000,2013-04-12 08:00:00,1.0,-0.1
20130412120000,2013-04-12 12:00:00,12.0,0.3
20130412160000,2013-04-12 16:00:00,10.0,0.4
20130412200000,2013-04-12 20:00:00,9.0,-0.1
20130413000000,2013-04-13 00:00:00,13.0,-0.2
20130413040000,2013-04-13 04:00:00,4.0,-0.6
20130413080000,2013-04-13 08:00:00,3.0,-0.6
20130413120000,2013-04-13 12:00:00,13.0,-0.1
20130413160000,2013-04-13 16:00:00,-4.0,1.4
20130413200000,2013-04-13 20:00:00,17.0,1.3
20130414000000,2013-04-14 00:00:00,11.0,1.0
20130414040000,2013-04-14 04:00:00,-1.0,1.0
20130414080000,2013-04-14 08:00:00,4.0,1.9
20130414120000,2013-04-14 12:00:00,-11.0,4.9
20130414160000,2013-04-14 16:00:00,2.0,6.7
20130414200000,2013-04-14 20:00:00,7.0,5.8
20130415000000,2013-04-15 00:00:00,8.0,6.0
20130415040000,2013-04-15 04:00:00,13.0,6.1
20130415080000,2013-04-15 08:00:00,-9.0,8.1
20130415120000,2013-04-15 12:00:00,23.0,7.2
20130415160000,2013-04-15 16:00:00,21.0,7.3
20130415200000,2013-04-15 20:00:00,8.0,7.4
20130416000000,2013-04-16 00:00:00,13.0,6.6
20130416040000,2013-04-16 04:00:00,-7.0,5.4
20130416080000,2013-04-16 08:00:00,1.0,5.5
20130416120000,2013-04-16 12:00:00,-3.0,8.2
20130416160000,2013-04-16 16:00:00,12.0,9.0
20130416200000,2013-04-16 20:00:00,37.0,7.4
20130417000000,2013-04-17 00:00:00,23.0,6.3
20130417040000,2013-04-17 04:00:00,24.0,5.0
20130417080000,2013-04-17 08:00:00,27.0,5.0
20130417120000,2013-04-17 12:00:00,9.0,7.1
20130417160000,2013-04-17 16:00:00,28.0,7.8
20130417200000,2013-04-17 20:00:00,28.0,7.8
20130418000000,2013-04-18 00:00:00,18.0,8.7
20130418040000,2013-04-18 04:00:00,13.0,8.0
20130418080000,2013-04-18 08:00:00,38.0,8.4
20130418120000,2013-04-18 12:00:00,25.0,7.9
20130418160000,2013-04-18 16:00:00,39.0,6.7
20130418200000,2013-04-18 20:00:00,35.0,5.4
20130419000000,2013-04-19 00:00:00,23.0,5.0
20130419040000,2013-04-19 04:00:00,23.0,4.2
20130419080000,2013-04-19 08:00:00,29.0,3.8
20130419120000,2013-04-19 12:00:00,25.0,4.0
20130419160000,2013-04-19 16:00:00,21.0,5.0
20130419200000,2013-04-19 20:00:00,27.0,4.2
20130420000000,2013-04-20 00:00:00,19.0,4.1
20130420040000,2013-04-20 04:00:00,6.0,3.6
20130420080000,2013-04-20 08:00:00,8.0,3.6
20130420120000,2013-04-20 12:00:00,12.0,5.4
20130420160000,2013-04-20 16:00:00,26.0,5.0
20130420200000,2013-04-20 20:00:00,17.0,5.0
20130421000000,2013-04-21 00:00:00,-4.0,5.0
20130421040000,2013-04-21 04:00:00,3.0,4.1
20130421080000,2013-04-21 08:00:00,11.0,4.0
20130421120000,2013-04-21 12:00:00,6.0,6.0
20130421160000,2013-04-21 16:00:00,23.0,6.5
20130421200000,2013-04-21 20:00:00,24.0,6.7
20130422000000,2013-04-22 00:00:00,36.0,5.5
20130422040000,2013-04-22 04:00:00,7.0,5.8
20130422080000,2013-04-22 08:00:00,10.0,5.4
20130422120000,2013-04-22 12:00:00,14.0,6.5
20130422160000,2013-04-22 16:00:00,19.0,6.5
20130422200000,2013-04-22 20:00:00,24.0,5.8
20130423000000,2013-04-23 00:00:00,30.0,5.0
20130423040000,2013-04-23 04:00:00,22.0,4.3
20130423080000,2013-04-23 08:00:00,37.0,4.3
20130423120000,2013-04-23 12:00:00,15.0,6.0
20130423160000,2013-04-23 16:00:00,27.0,5.9
20130423200000,2013-04-23 20:00:00,23.0,5.1
20130424000000,2013-04-24 00:00:00,16.0,4.5
20130424040000,2013-04-24 04:00:00,19.0,3.8
20130424080000,2013-04-24 08:00:00,21.0,4.1
20130424120000,2013-04-24 12:00:00,25.0,4.7
20130424160000,2013-04-24 16:00:00,28.0,4.7
20130424200000,2013-04-24 20:00:00,29.0,3.8
20130425000000,2013-04-25 00:00:00,26.0,3.2
20130425040000,2013-04-25 04:00:00,18.0,2.7
20130425080000,2013-04-25 08:00:00,20.0,3.2
20130425120000,2013-04-25 12:00:00,23.0,4.1
20130425160000,2013-04-25 16:00:00,25.0,5.1
20130425200000,2013-04-25 20:00:00,25.0,4.8
20130426000000,2013-04-26 00:00:00,21.0,4.4
20130426040000,2013-04-26 04:00:00,42.0,2.8
20130426080000,2013-04-26 08:00:00,19.0,3.3
20130426120000,2013-04-26 12:00:00,30.0,4.4
20130426160000,2013-04-26 16:00:00,31.0,4.8
20130426200000,2013-04-26 20:00:00,19.0,4.8
20130427000000,2013-04-27 00:00:00,,5.2
20130427040000,2013-04-27 04:00:00,1.0,4.6
20130427080000,2013-04-27 08:00:00,2.0,4.6
20130427120000,2013-04-27 12:00:00,16.0,4.9
20130427160000,2013-04-27 16:00:00,29.0,5.8
20130427200000,2013-04-27 20:00:00,14.0,6.2
20130428000000,2013-04-28 00:00:00,6.0,5.6
20130428040000,2013-04-28 04:00:00,-9.0,4.8
20130428080000,2013-04-28 08:00:00,11.0,3.7
20130428120000,2013-04-28 12:00:00,11.0,4.7
20130428160000,2013-04-28 16:00:00,18.0,5.4
20130428200000,2013-04-28 20:00:00,22.0,5.1
20130429000000,2013-04-29 00:00:00,26.0,4.3
20130429040000,2013-04-29 04:00:00,18.0,4.4
20130429080000,2013-04-29 08:00:00,16.0,4.7
20130429120000,2013-04-29 12:00:00,20.0,4.2
20130429160000,2013-04-29 16:00:00,26.0,4.9
20130429200000,2013-04-29 20:00:00,26.0,4.3
20130430000000,2013-04-30 00:00:00,22.0,3.8
20130430040000,2013-04-30 04:00:00,29.0,3.3
20130430080000,2013-04-30 08:00:00,14.0,3.5
20130430120000,2013-04-30 12:00:00,22.0,4.7
20130430160000,2013-04-30 16:00:00,29.0,4.9
20130430200000,2013-04-30 20:00:00,24.0,4.6
20130501000000,2013-05-01 00:00:00,18.0,4.4
20130501040000,2013-05-01 04:00:00,13.0,3.9
20130501080000,2013-05-01 08:00:00,27.0,4.0
20130501120000,2013-05-01 12:00:00,19.0,4.9
20130501160000,2013-05-01 16:00:00,24.0,5.2
20130501200000,2013-05-01 20:00:00,17.0,5.5
20130502000000,2013-05-02 00:00:00,20.0,4.5
20130502040000,2013-05-02 04:00:00,11.0,4.2
20130502080000,2013-05-02 08:00:00,23.0,3.8
20130502120000,2013-05-02 12:00:00,13.0,4.5
20130502160000,2013-05-02 16:00:00,31.0,5.0
20130502200000,2013-05-02 20:00:00,18.0,4.9
20130503000000,2013-05-03 00:00:00,5.0,5.0
20130503040000,2013-05-03 04:00:00,-10.0,4.6
20130503080000,2013-05-03 08:00:00,16.0,4.7
20130503120000,2013-05-03 12:00:00,7.0,6.7
20130503160000,2013-05-03 16:00:00,20.0,7.1
20130503200000,2013-05-03 20:00:00,25.0,6.9
20130504000000,2013-05-04 00:00:00,18.0,6.8
20130504040000,2013-05-04 04:00:00,6.0,6.5
20130504080000,2013-05-04 08:00:00,15.0,7.1
20130504120000,2013-05-04 12:00:00,3.0,8.6
20130504160000,2013-05-04 16:00:00,29.0,8.3
20130504200000,2013-05-04 20:00:00,28.0,7.7
20130505000000,2013-05-05 00:00:00,30.0,6.0
20130505040000,2013-05-05 04:00:00,25.0,5.2
20130505080000,2013-05-05 08:00:00,22.0,5.9
20130505120000,2013-05-05 12:00:00,13.0,8.0
20130505160000,2013-05-05 16:00:00,37.0,8.6
20130505200000,2013-05-05 20:00:00,28.0,8.7
20130506000000,2013-05-06 00:00:00,15.0,8.3
20130506040000,2013-05-06 04:00:00,21.0,7.8
20130506080000,2013-05-06 08:00:00,20.0,8.3
20130506120000,2013-05-06 12:00:00,23.0,10.2
20130506160000,2013-05-06 16:00:00,40.0,10.9
20130506200000,2013-05-06 20:00:00,29.0,11.0
20130507000000,2013-05-07 00:00:00,10.0,10.7
20130507040000,2013-05-07 04:00:00,-1.0,9.7
20130507080000,2013-05-07 08:00:00,2.0,10.0
20130507120000,2013-05-07 12:00:00,24.0,11.6
20130507160000,2013-05-07 16:00:00,48.0,12.5
20130507200000,2013-05-07 20:00:00,38.0,13.1
20130508000000,2013-05-08 00:00:00,39.0,12.3
20130508040000,2013-05-08 04:00:00,21.0,11.6
20130508080000,2013-05-08 08:00:00,22.0,12.6
20130508120000,2013-05-08 12:00:00,35.0,10.8
20130508160000,2013-05-08 16:00:00,27.0,10.7
20130508200000,2013-05-08 20:00:00,30.0,10.9
20130509000000,2013-05-09 00:00:00,47.0,10.3
20130509040000,2013-05-09 04:00:00,30.0,10.2
20130509080000,2013-05-09 08:00:00,31.0,10.5
20130509120000,2013-05-09 12:00:00,38.0,10.7
20130509160000,2013-05-09 16:00:00,40.0,11.2
20130509200000,2013-05-09 20:00:00,45.0,10.0
20130510000000,2013-05-10 00:00:00,30.0,8.8
20130510040000,2013-05-10 04:00:00,27.0,8.2
20130510080000,2013-05-10 08:00:00,27.0,9.0
20130510120000,2013-05-10 12:00:00,37.0,10.7
20130510160000,2013-05-10 16:00:00,50.0,10.1
20130510200000,2013-05-10 20:00:00,43.0,9.0
20130511000000,2013-05-11 00:00:00,32.0,8.6
20130511040000,2013-05-11 04:00:00,30.0,7.9
20130511080000,2013-05-11 08:00:00,26.0,7.4
20130511120000,2013-05-11 12:00:00,25.0,9.3
20130511160000,2013-05-11 16:00:00,44.0,10.6
20130511200000,2013-05-11 20:00:00,47.0,10.5
20130512000000,2013-05-12 00:00:00,39.0,10.1
20130512040000,2013-05-12 04:00:00,54.0,7.3
20130512080000,2013-05-12 08:00:00,41.0,7.9
20130512120000,2013-05-12 12:00:00,40.0,8.7
20130512160000,2013-05-12 16:00:00,51.0,9.3
20130512200000,2013-05-12 20:00:00,62.0,8.6
20130513000000,2013-05-13 00:00:00,33.0,8.4
20130513040000,2013-05-13 04:00:00,33.0,7.1
20130513080000,2013-05-13 08:00:00,36.0,7.3
20130513120000,2013-05-13 12:00:00,41.0,7.7
20130513160000,2013-05-13 16:00:00,39.0,7.2
20130513200000,2013-05-13 20:00:00,16.0,7.2
20130514000000,2013-05-14 00:00:00,,
20130514040000,2013-05-14 04:00:00,8.0,6.3
20130514080000,2013-05-14 08:00:00,25.0,5.7
20130514120000,2013-05-14 12:00:00,23.0,5.0
20130514160000,2013-05-14 16:00:00,30.0,6.3
20130514200000,2013-05-14 20:00:00,41.0,6.1
20130515000000,2013-05-15 00:00:00,22.0,5.9
20130515040000,2013-05-15 04:00:00,26.0,5.4
20130515080000,2013-05-15 08:00:00,14.0,6.5
20130515120000,2013-05-15 12:00:00,6.0,10.1
20130515160000,2013-05-15 16:00:00,35.0,12.7
20130515200000,2013-05-15 20:00:00,47.0,12.7
20130516000000,2013-05-16 00:00:00,60.0,11.8
20130516040000,2013-05-16 04:00:00,45.0,10.8
20130516080000,2013-05-16 08:00:00,33.0,12.8
20130516120000,2013-05-16 12:00:00,63.0,14.6
20130516160000,2013-05-16 16:00:00,33.0,16.3
20130516200000,2013-05-16 20:00:00,61.0,15.9
20130517000000,2013-05-17 00:00:00,61.0,14.4
20130517040000,2013-05-17 04:00:00,49.0,12.8
20130517080000,2013-05-17 08:00:00,33.0,14.7
20130517120000,2013-05-17 12:00:00,45.0,17.9
20130517160000,2013-05-17 16:00:00,69.0,19.6
20130517200000,2013-05-17 20:00:00,81.0,18.8
20130518000000,2013-05-18 00:00:00,74.0,16.7
20130518040000,2013-05-18 04:00:00,68.0,15.3
20130518080000,2013-05-18 08:00:00,52.0,16.4
20130518120000,2013-05-18 12:00:00,37.0,20.3
20130518160000,2013-05-18 16:00:00,73.0,19.7
20130518200000,2013-05-18 20:00:00,83.0,18.7
20130519000000,2013-05-19 00:00:00,75.0,17.3
20130519040000,2013-05-19 04:00:00,59.0,15.7
20130519080000,2013-05-19 08:00:00,57.0,16.1
20130519120000,2013-05-19 12:00:00,62.0,15.6
20130519160000,2013-05-19 16:00:00,63.0,16.0
20130519200000,2013-05-19 20:00:00,47.0,15.9
20130520000000,2013-05-20 00:00:00,47.0,15.0
20130520040000,2013-05-20 04:00:00,54.0,13.3
20130520080000,2013-05-20 08:00:00,47.0,12.5
20130520120000,2013-05-20 12:00:00,53.0,13.7
20130520160000,2013-05-20 16:00:00,51.0,14.8
20130520200000,2013-05-20 20:00:00,58.0,14.7
20130521000000,2013-05-21 00:00:00,44.0,14.5
20130521040000,2013-05-21 04:00:00,53.0,14.0
20130521080000,2013-05-21 08:00:00,38.0,14.1
20130521120000,2013-05-21 12:00:00,44.0,14.7
20130521160000,2013-05-21 16:00:00,63.0,14.4
20130521200000,2013-05-21 20:00:00,40.0,14.2
20130522000000,2013-05-22 00:00:00,37.0,14.1
20130522040000,2013-05-22 04:00:00,48.0,13.4
20130522080000,2013-05-22 08:00:00,64.0,12.1
20130522120000,2013-05-22 12:00:00,66.0,11.4
20130522160000,2013-05-22 16:00:00,47.0,12.0
20130522200000,2013-05-22 20:00:00,60.0,10.8
20130523000000,2013-05-23 00:00:00,78.0,9.0
20130523040000,2013-05-23 04:00:00,45.0,8.3
20130523080000,2013-05-23 08:00:00,66.0,6.7
20130523120000,2013-05-23 12:00:00,50.0,8.0
20130523160000,2013-05-23 16:00:00,44.0,8.7
20130523200000,2013-05-23 20:00:00,51.0,8.8
20130524000000,2013-05-24 00:00:00,19.0,8.6
20130524040000,2013-05-24 04:00:00,27.0,7.3
20130524080000,2013-05-24 08:00:00,37.0,7.9
20130524120000,2013-05-24 12:00:00,39.0,10.5
20130524160000,2013-05-24 16:00:00,58.0,11.2
20130524200000,2013-05-24 20:00:00,59.0,11.8
20130525000000,2013-05-25 00:00:00,46.0,11.4
20130525040000,2013-05-25 04:00:00,22.0,11.5
20130525080000,2013-05-25 08:00:00,49.0,11.3
20130525120000,2013-05-25 12:00:00,53.0,12.3
20130525160000,2013-05-25 16:00:00,61.0,13.7
20130525200000,2013-05-25 20:00:00,74.0,13.7
20130526000000,2013-05-26 00:00:00,28.0,13.3
20130526040000,2013-05-26 04:00:00,39.0,11.8
20130526080000,2013-05-26 08:00:00,47.0,12.5
20130526120000,2013-05-26 12:00:00,60.0,14.9
20130526160000,2013-05-26 16:00:00,75.0,15.8
20130526200000,2013-05-26 20:00:00,80.0,13.5
20130527000000,2013-05-27 00:00:00,49.0,13.2
20130527040000,2013-05-27 04:00:00,55.0,12.2
20130527080000,2013-05-27 08:00:00,48.0,12.7
20130527120000,2013-05-27 12:00:00,50.0,13.9
20130527160000,2013-05-27 16:00:00,68.0,14.1
20130527200000,2013-05-27 20:00:00,57.0,14.1
20130528000000,2013-05-28 00:00:00,45.0,13.2
20130528040000,2013-05-28 04:00:00,35.0,12.5
20130528080000,2013-05-28 08:00:00,34.0,12.0
20130528120000,2013-05-28 12:00:00,32.0,14.9
20130528160000,2013-05-28 16:00:00,48.0,16.5
20130528200000,2013-05-28 20:00:00,66.0,15.4
20130529000000,2013-05-29 00:00:00,60.0,14.2
20130529040000,2013-05-29 04:00:00,46.0,13.5
20130529080000,2013-05-29 08:00:00,47.0,13.2
20130529120000,2013-05-29 12:00:00,60.0,13.7
20130529160000,2013-05-29 16:00:00,51.0,14.6
20130529200000,2013-05-29 20:00:00,50.0,14.7
20130530000000,2013-05-30 00:00:00,48.0,13.2
20130530040000,2013-05-30 04:00:00,34.0,12.5
20130530080000,2013-05-30 08:00:00,45.0,12.5
20130530120000,2013-05-30 12:00:00,44.0,15.0
20130530160000,2013-05-30 16:00:00,62.0,15.8
20130530200000,2013-05-30 20:00:00,58.0,15.9
20130531000000,2013-05-31 00:00:00,36.0,16.1
20130531040000,2013-05-31 04:00:00,31.0,15.6
20130531080000,2013-05-31 08:00:00,52.0,14.4
20130531120000,2013-05-31 12:00:00,48.0,17.1
20130531160000,2013-05-31 16:00:00,63.0,18.0
20130531200000,2013-05-31 20:00:00,68.0,18.2
20130601000000,2013-06-01 00:00:00,42.0,17.9
20130601040000,2013-06-01 04:00:00,35.0,16.7
20130601080000,2013-06-01 08:00:00,43.0,16.9
20130601120000,2013-06-01 12:00:00,54.0,18.3
20130601160000,2013-06-01 16:00:00,56.0,18.0
20130601200000,2013-06-01 20:00:00,53.0,18.4
20130602000000,2013-06-02 00:00:00,17.0,18.5
20130602040000,2013-06-02 04:00:00,28.0,16.3
20130602080000,2013-06-02 08:00:00,37.0,14.9
20130602120000,2013-06-02 12:00:00,54.0,13.3
20130602160000,2013-06-02 16:00:00,53.0,13.7
20130602200000,2013-06-02 20:00:00,56.0,12.9
20130603000000,2013-06-03 00:00:00,38.0,12.7
